,Source,Target
61628,310,1550
61629,310,2248
61630,310,1093
61631,310,8586
61632,310,4249
61633,310,8188
61634,310,3066
61635,310,5287
61636,310,4271
61637,310,731
61638,310,6349
61639,310,5395
61640,310,6942
61641,310,9330
61642,310,5304
61643,310,6324
61644,310,4290
61645,310,2866
61646,310,4583
61647,310,7128
61648,310,5946
61649,310,8142
61650,310,285
61651,310,3189
61652,310,4884
61653,310,4329
61654,310,4420
61655,310,1940
61656,310,3893
61657,310,2297
61658,310,6988
61659,310,1076
61660,310,4763
61661,310,2457
61662,310,2704
61663,310,6513
61664,310,334
61665,310,6768
61666,310,5554
61667,310,3137
61668,310,7684
61669,310,3801
61670,310,949
61671,310,3896
61672,310,9233
61673,310,6495
61674,310,126
61675,310,7100
61676,1635,1635
61677,1635,1635
61678,7093,7081
61679,7093,4914
61680,7093,8601
61681,7093,1121
61682,7093,8927
61683,5109,7794
61684,5109,5512
61685,5109,7403
61686,7794,5109
61687,7794,5512
61688,7794,7403
61689,4303,345
61690,4303,538
61691,5512,7794
61692,5512,5109
61693,5512,7403
61694,7794,5512
61695,7794,5109
61696,7794,7403
61697,5512,8641
61698,5512,9591
61699,5109,5512
61700,5109,7794
61701,5109,7403
61702,5109,5512
61703,5109,7794
61704,8641,5512
61705,8641,9591
61706,5109,5512
61707,5109,7794
61708,8887,7081
61709,8887,8486
61710,7794,5512
61711,7794,5109
61712,5034,5109
61713,5034,6064
61714,5034,3448
61715,5034,5512
61716,5034,7794
61717,5109,5034
61718,5109,6064
61719,5109,3448
61720,5109,5512
61721,5109,7794
61722,5512,5034
61723,5512,5109
61724,5512,6064
61725,5512,3448
61726,5512,7794
61727,6131,5121
61728,6131,2897
61729,6131,4723
61730,7794,5109
61731,7794,5512
61732,7794,818
61733,8508,5512
61734,8508,2646
61735,8508,337
61736,8508,817
61737,8508,9118
61738,8508,7342
61739,8508,544
61740,5109,3448
61741,5109,5034
61742,5109,6064
61743,5109,7794
61744,5109,5512
61745,5512,518
61746,5512,8344
61747,5512,4920
61748,3448,5109
61749,3448,5034
61750,3448,6064
61751,3448,7794
61752,3448,5512
61753,4105,3600
61754,4105,5525
61755,4105,5665
61756,4105,1269
61757,4105,259
61758,4105,570
61759,4105,1245
61760,4105,1245
61761,4105,673
61762,4105,8254
61763,4105,2719
61764,4105,8354
61765,4105,7287
61766,4105,590
61767,4105,296
61768,4105,2735
61769,4105,2788
61771,4105,415
61772,4105,4917
61773,4105,2917
61774,4105,4179
61775,4105,5525
61776,4105,4518
61777,4105,4966
61778,4105,7556
61779,4105,4951
61780,4105,1130
61781,4105,9283
61782,4105,6470
61783,4105,158
61784,4105,2199
61785,4105,2468
61786,4105,4333
61787,4105,7540
61788,4105,541
61789,4105,5966
61790,4105,3597
61791,4105,5973
61792,4105,1864
61793,4105,1500
61794,4105,6920
61795,4105,5842
61796,4105,2223
61797,4105,6194
61798,4105,2476
61799,4105,2476
61800,4105,1350
61801,4105,2481
61802,4105,518
61803,4105,2487
61804,4105,2925
61805,4105,2705
61806,4105,3931
61807,4105,4782
61808,4105,1009
61809,4105,1389
61810,4105,3641
61811,4105,3762
61812,4105,243
61813,4105,8922
61814,4105,1886
61815,4105,4727
61816,4105,3803
61817,4105,2552
61818,4105,6073
61819,4105,5001
61820,4105,534
61821,4105,5509
61822,4105,1799
61823,4105,2142
61824,4105,9030
61825,4105,4558
61826,4105,8271
61827,4105,9464
61828,4105,626
61829,4105,3098
61830,4105,7861
61831,4105,7861
61832,4105,4558
61833,4105,4411
61834,4105,3568
61835,4105,2840
61836,4105,1737
61837,4105,3949
61838,4105,1377
61839,4105,1377
61840,4105,6835
61841,4105,5642
61842,4105,2026
61843,4105,2908
61844,4105,7134
61845,4105,9726
61846,4105,2908
61847,4105,8123
61848,4105,5512
61849,4105,9136
61850,4105,3803
61851,4105,4322
61852,4105,5265
61853,4105,1016
61854,4105,8209
61855,4105,6763
61856,4105,7704
61857,4105,2924
61858,4105,1714
61859,4105,6836
61860,4105,7080
61861,4105,5581
61862,4105,5230
61863,4105,7485
61864,4105,6883
61865,4105,6884
61866,4105,2303
61867,4105,9201
61868,4105,2572
61869,4105,8498
61870,4105,8590
61871,4105,9245
61872,4105,3994
61873,4105,3994
61874,4105,2625
61875,4105,8264
61876,4105,9569
61877,4105,1911
61878,4105,3662
61879,4105,8602
61880,4105,9161
61881,4105,4948
61882,4105,2772
61883,4105,1205
61884,4105,4718
61885,4105,4970
61886,4105,1017
61887,4105,8857
61888,4105,6588
61889,4105,8605
61890,4105,1209
61891,4105,2240
61892,4105,5378
61893,4105,1365
61894,4105,9632
61895,4105,4890
61896,4105,4311
61897,4105,9267
61898,4105,252
61899,4105,874
61900,4105,5374
61901,4105,6613
61902,4105,6922
61903,4105,6320
61904,4105,4942
61905,4105,8765
61906,4105,6170
61907,4105,728
61908,4105,7934
61909,4105,810
61910,4105,6100
61911,4105,8259
61912,4105,7665
61913,4105,4297
61914,4105,4297
61915,4105,9513
61916,4105,8358
61917,4105,5155
61918,4105,7920
61919,4105,2501
61920,4105,1832
61921,4105,4845
61922,4105,1198
61923,4105,7984
61924,4105,1826
61925,4105,6618
61926,4105,5461
61927,4105,1826
61928,4105,7820
61929,4105,1402
61930,4105,1826
61931,4105,7492
61932,4105,2601
61933,4105,9738
61934,4105,935
61935,4105,4252
61936,4105,4952
61937,4105,4750
61938,4105,28
61939,4105,2104
61940,4105,6974
61941,4105,8646
61942,4105,8079
61943,4105,2205
61944,4105,1807
61945,4105,1965
61946,4105,4616
61947,4105,7049
61948,4105,7322
61949,4105,1166
61950,4105,3695
61952,4105,9545
61953,7093,7081
61954,7093,4914
61955,7093,8601
61956,7093,1121
61957,7093,8927
61958,7794,5512
61959,7794,5034
61960,7794,5109
61961,7794,6064
61962,7794,3448
61963,4254,5315
61964,4254,8102
61965,6104,9001
61966,6104,8189
61967,4254,7081
61968,4254,5315
61969,2615,4055
61970,2615,5712
61971,2615,7711
61972,7093,7081
61973,7093,4914
61974,7093,8601
61975,7093,1121
61976,7093,8927
61977,8708,5512
61978,8708,6064
61979,8174,2885
61980,8174,3368
61981,8174,2562
61982,8174,6012
61983,2717,1487
61984,2717,2163
61985,1635,766
61986,1635,9234
61987,1635,5512
61988,1635,9591
61989,8641,1635
61990,8641,9234
61991,8641,5512
61992,8641,9591
61993,5109,7794
61994,5109,5512
61995,4742,5512
61996,4742,2925
61997,5109,7794
61998,5109,5512
61999,310,7081
62000,310,6461
62001,310,9623
62002,310,2087
62003,310,4725
62004,310,2647
62005,310,499
62007,310,3305
62008,310,9356
62009,310,5008
62010,310,2827
62011,310,181
62012,310,7595
62013,310,401
62014,310,3910
62015,310,7866
62016,310,5695
62017,310,8010
62018,310,393
62019,310,4973
62020,310,4292
62021,310,5168
62022,310,8360
62023,310,9057
62024,310,6005
62025,310,6323
62026,310,4457
62027,310,3766
62028,310,3480
62029,310,6467
62030,310,8084
62031,310,9019
62032,310,5232
62033,310,1550
62034,310,2248
62035,310,1093
62036,310,8586
62037,310,4249
62038,310,8188
62039,310,3066
62040,310,5287
62041,310,4271
62042,310,731
62043,310,6349
62044,310,5395
62045,310,6942
62046,310,9330
62047,310,5304
62048,310,6324
62049,310,4290
62050,310,2866
62051,310,4583
62052,310,7128
62053,310,5946
62054,310,8142
62055,310,285
62056,310,3189
62057,310,4884
62058,310,4329
62059,310,4420
62060,310,1940
62061,310,3893
62062,310,2297
62063,310,6988
62064,310,1076
62065,310,4763
62066,310,2457
62067,310,2704
62068,310,6513
62069,310,334
62070,310,6768
62071,310,5554
62072,310,3137
62073,310,7684
62074,310,3801
62075,310,949
62076,310,3896
62077,310,9233
62078,310,6495
62079,310,126
62080,310,7100
62081,1825,1825
62082,1825,4813
62083,1113,8048
62084,1113,5245
62085,7235,8025
62086,7235,7235
62087,7794,5109
62088,7794,5512
62089,1825,1825
62090,1825,4813
62091,3252,337
62092,3252,5512
62093,3252,3606
62094,3252,817
62095,817,3252
62096,817,337
62097,817,5512
62098,817,3606
62099,5109,7794
62100,5109,5512
62101,5109,7403
62102,5512,518
62103,5512,8344
62104,5512,4920
62105,5109,7794
62106,5109,5512
62107,7023,7023
62108,7023,5512
62109,7794,5109
62110,7794,5512
62111,5386,5386
62112,5386,4154
62113,7794,5109
62114,7794,5512
62115,6411,6801
62116,6411,7081
62117,6411,7694
62118,6411,7136
62119,7794,5109
62120,7794,5512
62121,302,306
62122,302,515
62123,5109,5512
62124,5109,7794
62125,3139,9286
62126,3139,7375
62127,3139,6677
62128,3139,7283
62129,3139,961
62130,3139,7180
62131,3139,23
62132,3139,6916
62133,3139,4828
62134,3139,6968
62135,3139,6317
62136,3139,127
62137,3139,2562
62138,3139,8174
62139,7093,7081
62140,7093,4914
62141,7093,8601
62142,7093,1121
62143,7093,8927
62144,5109,7794
62145,5109,5512
62146,6476,38
62147,6476,1573
62148,6476,4417
62149,6476,1556
62150,6476,8576
62151,6476,6764
62152,6476,2532
62153,6476,7801
62154,6476,6991
62155,6476,815
62156,6476,2815
62157,6476,7039
62158,6476,514
62159,6476,8182
62160,6476,7358
62161,2107,306
62162,2107,6378
62163,337,5458
62164,337,5512
62165,817,337
62166,817,5512
62167,5109,7794
62168,5109,5512
62169,5109,3448
62170,5109,7794
62171,5109,6064
62172,5109,5512
62173,5109,7794
62174,5109,5512
62175,5109,3448
62176,5109,5034
62177,5109,6262
62178,7417,337
62179,7417,5512
62180,310,7081
62181,310,6461
62182,310,9623
62183,310,2087
62184,310,4725
62185,310,2647
62186,310,499
62188,310,3305
62189,310,9356
62190,310,5008
62191,310,2827
62192,310,181
62193,310,7595
62194,310,401
62195,310,3910
62196,310,7866
62197,310,5695
62198,310,8010
62199,310,393
62200,310,4973
62201,310,4292
62202,310,5168
62203,310,8360
62204,310,9057
62205,310,6005
62206,310,6323
62207,310,4457
62208,310,3766
62209,310,3480
62210,310,6467
62211,310,8084
62212,310,9019
62213,310,5232
62214,310,1550
62215,310,2248
62216,310,1093
62217,310,8586
62218,310,4249
62219,310,8188
62220,310,3066
62221,310,5287
62222,310,4271
62223,310,731
62224,310,6349
62225,310,5395
62226,310,6942
62227,310,9330
62228,310,5304
62229,310,6324
62230,310,4290
62231,310,2866
62232,310,4583
62233,310,7128
62234,310,5946
62235,310,8142
62236,310,285
62237,310,3189
62238,310,4884
62239,310,4329
62240,310,4420
62241,310,1940
62242,310,3893
62243,310,2297
62244,310,6988
62245,310,1076
62246,310,4763
62247,310,2457
62248,310,2704
62249,310,6513
62250,310,334
62251,310,6768
62252,310,5554
62253,310,3137
62254,310,7684
62255,310,3801
62256,310,949
62257,310,3896
62258,310,9233
62259,310,6495
62260,310,126
62261,310,7100
62262,3004,2708
62263,3004,7778
62264,3004,271
62265,3004,1637
62266,3004,1773
62267,3004,496
62268,5109,7794
62269,5109,5512
62270,5474,5512
62271,5474,6710
62272,5474,42
62273,8124,8102
62274,8124,5315
62275,9118,5512
62276,9118,337
62277,1096,9682
62278,1096,5327
62279,1096,6428
62280,1096,1799
62281,1096,9168
62282,1096,7788
62283,5512,518
62284,5512,8344
62285,5512,4920
62286,5512,5109
62287,5512,7794
62288,5512,3004
62289,5512,2708
62290,5512,7778
62291,5512,271
62292,5512,1637
62293,5512,1773
62294,5512,496
62295,5512,7794
62296,5512,5109
62297,6612,337
62298,6612,5512
62299,7794,5512
62300,7794,5109
62301,6730,8486
62302,6730,7081
62303,5109,7794
62304,5109,5512
62305,5109,7794
62306,5109,5512
62307,6730,7081
62308,6730,5067
62309,6730,7514
62310,3139,8174
62311,3139,2562
62312,3139,5512
62313,3139,2885
62314,5522,7778
62315,5522,271
62316,5522,1637
62317,5522,1773
62318,5522,496
62319,3510,5512
62320,3510,2189
62321,3510,5568
62322,3510,5748
62323,3510,3510
62324,7403,5109
62325,7403,7794
62326,7403,5512
62327,2332,5512
62328,2332,2925
62329,8174,2562
62330,8174,2885
62331,8174,3368
62332,8174,5512
62333,8174,3139
62334,7865,5512
62335,7865,408
62336,7093,7081
62337,7093,4914
62338,7093,8601
62339,7093,1121
62340,7093,8927
62341,5109,5512
62342,5109,7794
62343,7794,1947
62344,7794,8708
62345,7794,6064
62346,7794,5109
62347,7794,5512
62348,6064,7794
62349,6064,1947
62350,6064,8708
62351,6064,5109
62352,6064,5512
62353,3678,7039
62354,3678,7300
62355,7794,6064
62356,7794,1947
62357,7794,8708
62358,7794,5109
62359,7794,5512
62360,3139,8174
62361,3139,2562
62362,3139,2885
62363,3139,3368
62364,3139,5512
62365,1947,8708
62366,1947,7794
62367,1947,6064
62368,1947,5109
62369,1947,5512
62370,5386,5386
62371,5386,4154
62372,1096,9682
62373,1096,5327
62374,1096,6428
62375,1096,1799
62376,1096,9168
62377,1096,7788
62378,1096,4156
62379,1096,7054
62380,1096,1643
62381,3770,7081
62382,3770,3833
62383,817,3252
62384,817,337
62385,817,5512
62386,817,3606
62387,5109,5512
62388,5109,7794
62389,5109,7403
62390,7794,5109
62391,7794,5512
62392,7794,5109
62393,7794,5512
62394,7794,7403
62395,5109,7794
62396,5109,5512
62397,817,3252
62398,817,337
62399,817,5512
62400,817,3606
62401,5109,7794
62402,5109,5512
62403,7794,5109
62404,7794,5512
62405,5109,7794
62406,5109,5512
62407,7794,5109
62408,7794,5512
62409,3651,5512
62410,3651,2908
62411,3651,1263
62412,3651,2956
62413,5109,5512
62414,5109,7794
62415,5109,7794
62416,5109,5512
62417,5109,7403
62418,5109,5781
62419,5109,6064
62420,5109,8708
62421,5109,1947
62422,5109,3448
62423,5109,5034
62424,5109,9603
62425,5109,5512
62426,5109,7794
62427,5109,7403
62428,5109,7794
62429,5109,5512
62430,6411,306
62431,6411,2796
62432,5248,5109
62433,5248,5512
62434,5109,5248
62435,5109,5512
62436,337,3252
62437,337,817
62438,337,3606
62439,337,5512
62440,7794,5109
62441,7794,5512
62442,5109,5512
62443,5109,7794
62444,5109,7403
62445,8231,3404
62446,8231,5512
62447,8231,3549
62448,8231,2246
62449,8231,5958
62450,8231,3721
62451,8231,6064
62452,8231,1709
62453,8231,1947
62454,8231,8708
62455,8231,7403
62456,8231,8231
62457,8231,9603
62458,3549,8231
62459,3549,3404
62460,3549,5512
62461,3549,2246
62462,3549,5958
62463,3549,5109
62464,3549,6064
62466,3549,1709
62467,3549,1947
62468,3549,8708
62469,3549,7403
62470,3549,9222
62471,3404,8231
62472,3404,5512
62473,3404,3549
62474,3404,2246
62475,3404,5958
62476,3404,5109
62477,3404,6064
62479,3404,1709
62480,3404,1947
62481,3404,8708
62482,3404,7403
62483,3404,9222
62484,7403,5109
62485,7403,9603
62486,7403,6064
62487,7403,7794
62488,7403,3448
62489,7403,3589
62490,7403,5034
62491,7403,1947
62492,7403,5781
62493,7403,5512
62494,7403,7732
62495,3549,8231
62496,3549,3404
62497,3549,5512
62498,3549,2246
62499,3549,5958
62500,3549,3721
62501,3549,6064
62502,3549,1709
62503,3549,1947
62504,3549,8708
62505,3549,7403
62506,3549,9603
62507,5512,5109
62508,5512,7403
62509,7794,5109
62510,7794,9603
62511,7794,6064
62512,7794,3448
62513,7794,8708
62514,7794,9651
62515,7794,1947
62516,7794,5781
62517,7794,4983
62518,6760,5512
62519,6760,6142
62520,7794,3510
62521,7794,5512
62522,7794,5109
62523,7794,3510
62524,7794,5512
62525,7794,5109
62526,4679,5512
62527,4679,2908
62528,4679,1263
62529,4679,2956
62530,5729,8427
62531,5729,5512
62532,7093,7081
62533,7093,4914
62534,7093,8601
62535,7093,1121
62536,7093,8927
62537,7093,7081
62538,7093,4914
62539,7093,8601
62540,7093,1121
62541,7093,8927
62542,310,7081
62543,310,6461
62544,310,9623
62545,310,2087
62546,310,4725
62547,310,2647
62548,310,499
62550,310,3305
62551,310,9356
62552,310,5008
62553,310,2827
62554,310,181
62555,310,7595
62556,310,401
62557,310,3910
62558,310,7866
62559,310,5695
62560,310,8010
62561,310,393
62562,310,4973
62563,310,4292
62564,310,5168
62565,310,8360
62566,310,9057
62567,310,6005
62568,310,6323
62569,310,4457
62570,310,3766
62571,310,3480
62572,310,6467
62573,310,8084
62574,310,9019
62575,310,5232
62576,310,1550
62577,310,2248
62578,310,1093
62579,310,8586
62580,310,4249
62581,310,8188
62582,310,3066
62583,310,5287
62584,310,4271
62585,310,731
62586,310,6349
62587,310,5395
62588,310,6942
62589,310,9330
62590,310,5304
62591,310,6324
62592,310,4290
62593,310,2866
62594,310,4583
62595,310,7128
62596,310,5946
62597,310,8142
62598,310,285
62599,310,3189
62600,310,4884
62601,310,4329
62602,310,4420
62603,310,1940
62604,310,3893
62605,310,2297
62606,310,6988
62607,310,1076
62608,310,4763
62609,310,2457
62610,310,2704
62611,310,6513
62612,310,334
62613,310,6768
62614,310,5554
62615,310,3137
62616,310,7684
62617,310,3801
62618,310,949
62619,310,3896
62620,310,9233
62621,310,6495
62622,310,126
62623,310,7100
62624,8231,8231
62625,8231,3404
62626,8231,5512
62627,8231,3549
62628,8231,2246
62629,8231,4442
62630,8231,5109
62631,8231,6064
62632,8231,1709
62633,8231,1947
62634,8231,8708
62635,8231,7403
62636,8231,9603
62637,2907,2881
62638,2907,9332
62639,2907,2846
62640,7865,5512
62641,7865,599
62642,599,7865
62643,599,5512
62644,9050,7933
62645,9050,9044
62646,9050,5512
62647,7865,5512
62648,7865,599
62649,5512,7065
62650,5512,5983
62651,5512,2422
62652,5512,2036
62653,5512,518
62654,5512,8344
62655,5512,4920
62656,5109,7794
62657,5109,5512
62658,7093,7081
62659,7093,4914
62660,7093,8601
62661,7093,1121
62662,7093,8927
62663,370,5512
62664,370,42
62665,4446,5512
62666,4446,9118
62667,2170,7039
62668,2170,5943
62669,2170,4378
62670,5466,5512
62671,5466,2696
62672,1635,9234
62673,1635,696
62674,1635,8641
62675,5512,5466
62676,5512,2696
62677,5512,518
62678,5512,8344
62679,5512,4920
62680,599,7865
62681,599,5512
62682,310,7081
62683,310,6461
62684,310,9623
62685,310,2087
62686,310,4725
62687,310,2647
62688,310,499
62690,310,3305
62691,310,9356
62692,310,5008
62693,310,2827
62694,310,181
62695,310,7595
62696,310,401
62697,310,3910
62698,310,7866
62699,310,5695
62700,310,8010
62701,310,393
62702,310,4973
62703,310,4292
62704,310,5168
62705,310,8360
62706,310,9057
62707,310,6005
62708,310,6323
62709,310,4457
62710,310,3766
62711,310,3480
62712,310,6467
62713,310,8084
62714,310,9019
62715,310,5232
62716,310,1550
62717,310,2248
62718,310,1093
62719,310,8586
62720,310,4249
62721,310,8188
62722,310,3066
62723,310,5287
62724,310,4271
62725,310,731
62726,310,6349
62727,310,5395
62728,310,6942
62729,310,9330
62730,310,5304
62731,310,6324
62732,310,4290
62733,310,2866
62734,310,4583
62735,310,7128
62736,310,5946
62737,310,8142
62738,310,285
62739,310,3189
62740,310,4884
62741,310,4329
62742,310,4420
62743,310,1940
62744,310,3893
62745,310,2297
62746,310,6988
62747,310,1076
62748,310,4763
62749,310,2457
62750,310,2704
62751,310,6513
62752,310,334
62753,310,6768
62754,310,5554
62755,310,3137
62756,310,7684
62757,310,3801
62758,310,949
62759,310,3896
62760,310,9233
62761,310,6495
62762,310,126
62763,310,7100
62764,5109,7794
62765,5109,5512
62766,7794,5109
62767,7794,5512
62768,8231,8231
62769,8231,3404
62770,8231,5512
62771,8231,3549
62772,8231,2246
62773,8231,4442
62774,8231,5109
62775,8231,6064
62776,8231,1709
62777,8231,1947
62778,8231,8708
62779,8231,7403
62780,8231,9603
62781,8231,2925
62782,8231,8231
62783,1113,8048
62784,1113,5245
62785,5248,5109
62786,5248,5512
62787,5109,5248
62788,5109,5512
62789,6730,5512
62790,6730,7039
62791,7794,5512
62792,7794,5109
62793,8174,5512
62794,8174,3368
62795,8174,6012
62796,8174,2562
62797,8174,2885
62798,7794,5109
62799,7794,5512
62800,337,3252
62801,337,463
62802,337,817
62803,337,3606
62804,337,5512
62805,3252,817
62806,3252,3606
62807,3252,5512
62808,3252,337
62809,3606,817
62810,3606,3252
62811,3606,5512
62812,3606,337
62813,337,817
62814,337,3252
62815,337,3606
62816,337,5512
62817,5386,5386
62818,5386,4154
62819,817,5512
62820,817,337
62821,2907,2881
62822,2907,9007
62823,7903,7081
62824,7903,4101
62825,7903,8723
62826,5109,5512
62827,5109,7794
62828,8708,3404
62829,8708,5512
62830,8708,3549
62831,8708,2246
62832,8708,5958
62833,8708,3721
62834,8708,6064
62835,8708,1709
62836,8708,1947
62837,8708,7403
62838,8708,9603
62839,8708,2925
62840,8708,8231
62841,5512,2908
62842,5512,1263
62843,5512,2956
62844,5512,2422
62845,5512,2036
62846,5512,2908
62847,5512,1263
62848,5512,2956
62849,5512,518
62850,5512,8344
62851,5512,4920
62852,5512,2908
62853,5512,1263
62854,5512,2956
62855,5512,518
62856,5512,8344
62857,5512,4920
62858,3510,7794
62859,3510,5512
62860,3510,5271
62861,3510,9603
62862,3510,3574
62863,3510,9529
62864,3510,9527
62865,7794,5034
62866,7794,3510
62867,7794,5512
62868,7794,5271
62869,7794,9603
62870,7794,3574
62871,7794,3448
62872,5474,518
62873,5474,8344
62874,5474,4920
62875,5474,5512
62876,5474,2908
62877,5474,1263
62878,5474,2956
62879,6730,8102
62880,6730,5315
